candidate_name,accepted,proposer,round,quality_total,composite_risk_score,risk_band,margin_to_review,margin_to_reject,nearest_match,pronounceability,syllables,failure_codes,warning_codes,refined_from,lineage,q_distinctiveness,q_novelty,q_pronounceability,q_seam,q_morpheme_hygiene,q_shape,q_typicality,sweep_target,target_type,target_stem,difficulty,in_shortlist,q_stem_avoidance,q_memorability
nantano,False,grammar+refined,1,60.89,77.27,high,-22.27,-7.27,lantana,0.7007,3,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,neftano,neftano -> nentano -> nantano,0.0,0.564,1.0,1.0,,,0.014,"proprietary mark, CNS / neurology",brand,,brand,False,1.0,0.925
navtano,False,grammar+refined,1,60.81,70.82,high,-15.82,-0.82,jevtana,0.6231,3,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,neftano,neftano -> nentano -> nantano -> navtano,0.0,0.564,1.0,1.0,,,0.004,"proprietary mark, CNS / neurology",brand,,brand,False,1.0,0.925
zapwiso,False,grammar+refined,1,66.88,73.93,high,-18.93,-3.93,apriso,0.6009,3,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,zapviso,zapviso -> zapwiso,0.0,1.0,1.0,1.0,,,0.0,"proprietary mark, CNS / neurology",brand,,brand,False,1.0,0.925
zaqwiso,True,grammar+refined,1,66.88,56.55,moderate,-1.55,13.45,swiss,0.6007,3,,SIMILARITY_MODERATE,zapviso,zapviso -> zapwiso -> zaqwiso,0.0,1.0,1.0,1.0,,,0.0,"proprietary mark, CNS / neurology",brand,,brand,True,1.0,0.925
telafe,False,grammar+refined,1,58.18,70.35,high,-15.35,-0.35,chelate,0.6304,2,SIMILARITY_TOO_HIGH,,telafa,telafa -> telafe,0.0,0.517,1.0,1.0,,,0.024,"proprietary mark, CNS / neurology",brand,,brand,False,1.0,0.783
bizapa,True,grammar+refined,1,62.77,66.75,moderate,-11.75,3.25,bisac,0.6451,3,,SIMILARITY_MODERATE,bazapa,bazapa -> bizapa,0.0,0.733,1.0,1.0,,,0.0,"proprietary mark, CNS / neurology",brand,,brand,False,1.0,0.9
juvia,False,ngram_guided+refined,1,60.2,71.49,high,-16.49,-1.49,dubia,0.8941,3,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,jevia,jevia -> juvia,0.0,0.68,1.0,1.0,,,0.014,"proprietary mark, CNS / neurology",brand,,brand,False,1.0,0.771
jovia,False,ngram_guided+refined,1,60.09,70.39,high,-15.39,-0.39,toviaz,0.727,3,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,jevia,jevia -> juvia -> jovia,0.0,0.68,1.0,1.0,,,0.001,"proprietary mark, CNS / neurology",brand,,brand,False,1.0,0.771
jovio,False,ngram_guided+refined,1,60.09,70.39,high,-15.39,-0.39,xpovio,0.6459,3,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,jevia,jevia -> juvia -> jovia -> jovio,0.0,0.68,1.0,1.0,,,0.001,"proprietary mark, CNS / neurology",brand,,brand,False,1.0,0.771
panfio,True,grammar+refined,1,65.05,65.25,moderate,-10.25,4.75,danio,0.6158,3,,SIMILARITY_MODERATE,pansio,pansio -> panfio,0.0,1.0,1.0,1.0,,,0.006,"proprietary mark, CNS / neurology",brand,,brand,True,1.0,0.8
ruxmio,True,grammar,1,62.95,61.47,moderate,-6.47,8.53,fexmid,0.6004,3,,SIMILARITY_MODERATE,,ruxmio,0.0,1.0,0.854,1.0,,,0.0,"proprietary mark, anti-infective",brand,,brand,True,1.0,0.8
iorore,True,grammar,1,62.02,57.73,moderate,-2.73,12.27,fiore,0.603,3,,SIMILARITY_MODERATE,,iorore,0.0,0.733,1.0,1.0,,,0.0,"proprietary mark, anti-infective",brand,,brand,False,1.0,0.85
pruolaspo,True,grammar,1,55.03,69.62,moderate,-14.62,0.38,prolastin,0.6004,4,,SIMILARITY_MODERATE,,pruolaspo,0.0,0.628,0.779,1.0,,,0.0,"proprietary mark, anti-infective",brand,,brand,False,1.0,0.69
gariczo,False,grammar,1,60.78,71.25,high,-16.25,-1.25,agaric,0.6519,3,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,,gariczo,0.0,0.564,1.0,1.0,,,0.0,"proprietary mark, anti-infective",brand,,brand,False,1.0,0.925
neftano,False,grammar,1,63.67,71.16,high,-16.16,-1.16,jevtana,0.6072,3,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,,neftano,0.0,0.771,1.0,1.0,,,0.0,"proprietary mark, anti-infective",brand,,brand,False,1.0,0.925
stouwa,True,grammar,1,60.5,61.3,moderate,-6.3,8.7,stona,0.6001,2,,SIMILARITY_MODERATE,,stouwa,0.0,1.0,0.803,1.0,,,0.0,"proprietary mark, anti-infective",brand,,brand,False,1.0,0.683
meissita,True,grammar,1,63.81,66.16,moderate,-11.16,3.84,melissa,0.6108,3,,SIMILARITY_MODERATE,,meissita,0.0,0.8,1.0,1.0,,,0.022,"proprietary mark, anti-infective",brand,,brand,True,1.0,0.895
venneffe,False,grammar,1,61.61,70.29,high,-15.29,-0.29,venofer,0.6868,2,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,,venneffe,0.0,0.8,0.975,1.0,,,0.009,"proprietary mark, anti-infective",brand,,brand,False,1.0,0.779
pansio,False,grammar,1,61.87,72.76,high,-17.76,-2.76,tansy,0.7882,3,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,,pansio,0.0,0.733,1.0,1.0,,,0.076,"proprietary mark, anti-infective",brand,,brand,False,1.0,0.8
itiaco,True,grammar,1,60.27,61.7,moderate,-6.7,8.3,niacor,0.6083,4,,SIMILARITY_MODERATE,,itiaco,0.0,0.733,1.0,1.0,,,0.0,"proprietary mark, anti-infective",brand,,brand,False,1.0,0.733
bazapa,False,grammar,1,62.77,72.5,high,-17.5,-2.5,jalapa,0.6763,3,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,,bazapa,0.0,0.733,1.0,1.0,,,0.0,"proprietary mark, anti-infective",brand,,brand,False,1.0,0.9
telafa,False,grammar,1,62.82,71.67,high,-16.67,-1.67,tela,0.6153,3,SIMILARITY_TOO_HIGH,,,telafa,0.0,0.733,1.0,1.0,,,0.006,"proprietary mark, anti-infective",brand,,brand,False,1.0,0.9
beoca,True,grammar,1,60.08,68.45,moderate,-13.45,1.55,avoca,0.6207,3,,SIMILARITY_MODERATE,,beoca,0.0,0.68,1.0,1.0,,,0.0,"proprietary mark, anti-infective",brand,,brand,False,1.0,0.771
zapviso,False,grammar,1,63.67,71.54,high,-16.54,-1.54,apriso,0.6053,3,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,,zapviso,0.0,0.771,1.0,1.0,,,0.0,"proprietary mark, anti-infective",brand,,brand,False,1.0,0.925
yexcio,True,grammar,1,63.59,64.76,moderate,-9.76,5.24,elrexfio,0.6003,3,,SIMILARITY_MODERATE,,yexcio,0.0,1.0,0.899,1.0,,,0.0,"proprietary mark, anti-infective",brand,,brand,True,1.0,0.8
fafasti,True,grammar,1,59.36,68.79,moderate,-13.79,1.21,avastin,0.609,3,,SIMILARITY_MODERATE|IMPLIED_CLAIM,,fafasti,0.0,0.564,0.899,1.0,,,0.0,"proprietary mark, anti-infective",brand,,brand,False,1.0,0.925
misduade,True,grammar,1,66.43,56.47,moderate,-1.47,13.53,bestmade,0.7323,3,,SIMILARITY_MODERATE,,misduade,0.0,1.0,1.0,1.0,,,0.0,"proprietary mark, anti-infective",brand,,brand,True,1.0,0.895
dhecosto,True,grammar,1,56.29,60.99,moderate,-5.99,9.01,costa,0.546,3,,SIMILARITY_MODERATE|ILLEGAL_ONSET_CLUSTER,,dhecosto,0.0,0.6,0.676,1.0,,,0.0,"proprietary mark, anti-infective",brand,,brand,False,1.0,0.895
gritodva,True,grammar,1,58.43,64.41,moderate,-9.41,5.59,britovi,0.6108,3,,SIMILARITY_MODERATE,,gritodva,0.0,0.6,0.829,1.0,,,0.0,"proprietary mark, anti-infective",brand,,brand,False,1.0,0.895
cerlamea,True,grammar,1,63.63,66.57,moderate,-11.57,3.43,derladie,0.6374,3,,SIMILARITY_MODERATE,,cerlamea,0.0,0.8,1.0,1.0,,,0.0,"proprietary mark, anti-infective",brand,,brand,True,1.0,0.895
crumasa,True,grammar,1,61.66,69.43,moderate,-14.43,0.57,crudad,0.7085,3,,SIMILARITY_MODERATE,,crumasa,0.0,0.771,0.854,1.0,,,0.004,"proprietary mark, anti-infective",brand,,brand,False,1.0,0.925
trurafo,True,grammar,1,61.63,64.18,moderate,-9.18,5.82,truqap,0.6008,3,,SIMILARITY_MODERATE,,trurafo,0.0,0.771,0.854,1.0,,,0.0,"proprietary mark, anti-infective",brand,,brand,False,1.0,0.925
boujo,True,grammar,1,62.81,66.78,moderate,-11.78,3.22,toujeo,0.6016,2,,SIMILARITY_MODERATE,,boujo,0.0,1.0,1.0,1.0,,,0.0,"proprietary mark, anti-infective",brand,,brand,False,1.0,0.654
utugy,True,grammar,1,65.17,54.37,low,0.63,15.63,tube,0.6001,3,,,,utugy,0.025,1.0,1.0,1.0,,,0.0,"proprietary mark, anti-infective",brand,,brand,True,1.0,0.771
relstra,False,ngram_guided,1,54.94,72.15,high,-17.15,-2.15,trelstar,0.8281,2,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,,relstra,0.0,0.564,0.67,0.65,,,0.617,"proprietary mark, anti-infective",brand,,brand,False,1.0,0.725
enhistatin,False,ngram_guided,1,40.6,77.02,high,-22.02,-7.02,nystatin,0.8411,4,SIMILARITY_TOO_HIGH|STEM_MISUSE_IN_BRAND|TRADEMARK_HIT,,,enhistatin,0.0,0.46,0.854,1.0,,,0.311,"proprietary mark, anti-infective",brand,,brand,False,0.05,0.661
janutring,True,ngram_guided,1,66.4,66.63,moderate,-11.63,3.37,nutrient,0.9255,3,,SIMILARITY_MODERATE,,janutring,0.0,0.628,0.874,1.0,,,0.976,"proprietary mark, anti-infective",brand,,brand,True,1.0,0.838
livmar,False,ngram_guided,1,57.44,80.2,high,-25.2,-10.2,livmarli,0.7019,2,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,,livmar,0.0,0.3,1.0,1.0,,,0.405,"proprietary mark, anti-infective",brand,,brand,False,1.0,0.733
hextenziq,False,ngram_guided,1,61.13,80.32,high,-25.32,-10.32,hextend,0.7086,3,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,,hextenziq,0.0,0.433,0.829,1.0,,,0.738,"proprietary mark, anti-infective",brand,,brand,False,1.0,0.838
vithotrolir,True,ngram_guided,1,58.7,64.49,moderate,-9.49,5.51,vivitrol,0.7895,4,,SIMILARITY_MODERATE,,vithotrolir,0.0,0.482,0.854,1.0,,,0.75,"proprietary mark, anti-infective",brand,,brand,False,1.0,0.6
omnyxofleci,True,ngram_guided,1,55.16,54.33,low,0.67,15.67,myoflex,0.6012,5,,,,omnyxofleci,0.027,0.855,0.783,1.0,,,0.012,"proprietary mark, anti-infective",brand,,brand,False,1.0,0.433
jevia,False,ngram_guided,1,62.14,81.88,high,-26.88,-11.88,fevia,0.7978,3,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,,jevia,0.0,0.68,1.0,1.0,,,0.257,"proprietary mark, anti-infective",brand,,brand,False,1.0,0.771
halate,False,ngram_guided,1,58.54,80.37,high,-25.37,-10.37,malate,0.9542,2,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,,halate,0.0,0.3,1.0,1.0,,,0.449,"proprietary mark, anti-infective",brand,,brand,False,1.0,0.783
spectine,False,ngram_guided,1,49.04,81.34,high,-26.34,-11.34,pectin,0.9993,2,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,STEM_EMBEDDED_IN_BRAND,,spectine,0.0,0.2,0.779,1.0,,,0.233,"proprietary mark, anti-infective",brand,,brand,False,0.8,0.779
sovalbicnup,True,ngram_guided,1,57.55,62.67,moderate,-7.67,7.33,sovaldi,0.6273,4,,SIMILARITY_MODERATE,,sovalbicnup,0.0,0.668,0.975,1.0,,,0.067,"proprietary mark, anti-infective",brand,,brand,False,1.0,0.6
humazepzimh,True,ngram_guided,1,59.45,55.16,moderate,-0.16,14.84,temazepam,0.6311,4,,SIMILARITY_MODERATE,,humazepzimh,0.0,0.668,0.9,1.0,,,0.438,"proprietary mark, anti-infective",brand,,brand,False,1.0,0.6
algrel,True,ngram_guided,1,58.57,68.96,moderate,-13.96,1.04,algal,0.8249,2,,SIMILARITY_MODERATE,,algrel,0.0,0.517,0.737,1.0,,,0.72,"proprietary mark, anti-infective",brand,,brand,False,1.0,0.683
thicoecitin,True,ngram_guided,1,54.97,65.97,moderate,-10.97,4.03,micomitin,0.6147,5,,SIMILARITY_MODERATE,,thicoecitin,0.0,0.482,1.0,1.0,,,0.247,"proprietary mark, anti-infective",brand,,brand,False,1.0,0.483
zunvey,False,ngram_guided,1,54.72,86.52,high,-31.52,-16.52,zunveyl,0.6085,2,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,,zunvey,0.0,0.3,1.0,1.0,,,0.065,"proprietary mark, anti-infective",brand,,brand,False,1.0,0.733
enesuranil,True,ngram_guided,1,58.13,69.14,moderate,-14.14,0.86,anafranil,0.6877,5,,SIMILARITY_MODERATE,,enesuranil,0.0,0.65,1.0,1.0,,,0.129,"proprietary mark, anti-infective",brand,,brand,False,1.0,0.6
danadobutak,True,ngram_guided,1,58.94,61.31,moderate,-6.31,8.69,aminobutan,0.6468,5,,SIMILARITY_MODERATE,,danadobutak,0.0,0.482,1.0,1.0,,,0.649,"proprietary mark, anti-infective",brand,,brand,False,1.0,0.533
cibix,False,ngram_guided,1,59.11,71.25,high,-16.25,-1.25,cimex,0.6086,2,SIMILARITY_TOO_HIGH,,,cibix,0.0,0.68,0.849,1.0,,,0.244,"proprietary mark, anti-infective",brand,,brand,False,1.0,0.717
trypert,False,ngram_guided,1,59.44,75.21,high,-20.21,-5.21,tripper,0.8601,2,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,,trypert,0.0,0.564,0.692,1.0,,,0.826,"proprietary mark, anti-infective",brand,,brand,False,1.0,0.683
pance,False,ngram_guided,1,50.37,72.6,high,-17.6,-2.6,avance,0.9242,1,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,,pance,0.0,0.45,0.652,1.0,,,0.234,"proprietary mark, anti-infective",brand,,brand,False,1.0,0.537
brexubiclin,True,ngram_guided,1,61.82,57.9,moderate,-2.9,12.1,varenicline,0.8434,4,,SIMILARITY_MODERATE,,brexubiclin,0.0,0.668,0.779,1.0,,,0.946,"proprietary mark, anti-infective",brand,,brand,False,1.0,0.6
otuli,False,ngram_guided,1,58.13,70.16,high,-15.16,-0.16,tula,0.6074,3,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,,otuli,0.0,0.45,1.0,1.0,,,0.042,"proprietary mark, anti-infective",brand,,brand,False,1.0,0.833
azontin,False,ngram_guided,1,68.33,76.85,high,-21.85,-6.85,zarontin,0.9619,3,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,,azontin,0.0,0.564,1.0,1.0,,,0.945,"proprietary mark, anti-infective",brand,,brand,False,1.0,0.925
desero,False,ngram_guided,1,65.89,77.19,high,-22.19,-7.19,desert,0.7578,3,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,,desero,0.0,0.517,1.0,1.0,,,0.769,"proprietary mark, anti-infective",brand,,brand,False,1.0,0.9
azintin,True,ngram_guided+refined,1,65.85,67.16,moderate,-12.16,2.84,amineptin,0.9561,3,,SIMILARITY_MODERATE,azontin,azontin -> azintin,0.0,0.564,1.0,1.0,,,0.635,"proprietary mark, anti-infective",brand,,brand,True,1.0,0.925
desedo,False,ngram_guided+refined,1,61.67,76.8,high,-21.8,-6.8,desert,0.6561,3,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,desero,desero -> desedo,0.0,0.517,1.0,1.0,,,0.242,"proprietary mark, anti-infective",brand,,brand,False,1.0,0.9
desebo,False,ngram_guided+refined,1,67.36,74.69,high,-19.69,-4.69,desert,0.7116,3,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,desero,desero -> desedo -> desebo,0.0,0.733,1.0,1.0,,,0.575,"proprietary mark, anti-infective",brand,,brand,False,1.0,0.9
desejo,False,ngram_guided+refined,1,62.99,73.64,high,-18.64,-3.64,desert,0.605,3,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,desero,desero -> desedo -> desebo -> desejo,0.0,0.733,1.0,1.0,,,0.028,"proprietary mark, anti-infective",brand,,brand,False,1.0,0.9
nentano,False,grammar+refined,1,57.94,76.53,high,-21.53,-6.53,centany,0.6545,3,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,neftano,neftano -> nentano,0.0,0.357,1.0,1.0,,,0.008,"proprietary mark, anti-infective",brand,,brand,False,1.0,0.925
nantano,False,grammar+refined,1,60.89,77.27,high,-22.27,-7.27,lantana,0.7007,3,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,neftano,neftano -> nentano -> nantano,0.0,0.564,1.0,1.0,,,0.014,"proprietary mark, anti-infective",brand,,brand,False,1.0,0.925
navtano,False,grammar+refined,1,60.81,70.82,high,-15.82,-0.82,jevtana,0.6231,3,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,neftano,neftano -> nentano -> nantano -> navtano,0.0,0.564,1.0,1.0,,,0.004,"proprietary mark, anti-infective",brand,,brand,False,1.0,0.925
zapwiso,False,grammar+refined,1,66.88,73.93,high,-18.93,-3.93,apriso,0.6009,3,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,zapviso,zapviso -> zapwiso,0.0,1.0,1.0,1.0,,,0.0,"proprietary mark, anti-infective",brand,,brand,False,1.0,0.925
zaqwiso,True,grammar+refined,1,66.88,56.55,moderate,-1.55,13.45,swiss,0.6007,3,,SIMILARITY_MODERATE,zapviso,zapviso -> zapwiso -> zaqwiso,0.0,1.0,1.0,1.0,,,0.0,"proprietary mark, anti-infective",brand,,brand,True,1.0,0.925
telafe,False,grammar+refined,1,58.18,70.35,high,-15.35,-0.35,chelate,0.6304,2,SIMILARITY_TOO_HIGH,,telafa,telafa -> telafe,0.0,0.517,1.0,1.0,,,0.024,"proprietary mark, anti-infective",brand,,brand,False,1.0,0.783
bizapa,True,grammar+refined,1,62.77,66.75,moderate,-11.75,3.25,bisac,0.6451,3,,SIMILARITY_MODERATE,bazapa,bazapa -> bizapa,0.0,0.733,1.0,1.0,,,0.0,"proprietary mark, anti-infective",brand,,brand,False,1.0,0.9
juvia,False,ngram_guided+refined,1,60.2,71.49,high,-16.49,-1.49,dubia,0.8941,3,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,jevia,jevia -> juvia,0.0,0.68,1.0,1.0,,,0.014,"proprietary mark, anti-infective",brand,,brand,False,1.0,0.771
jovia,False,ngram_guided+refined,1,60.09,70.39,high,-15.39,-0.39,toviaz,0.727,3,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,jevia,jevia -> juvia -> jovia,0.0,0.68,1.0,1.0,,,0.001,"proprietary mark, anti-infective",brand,,brand,False,1.0,0.771
jovio,False,ngram_guided+refined,1,60.09,70.39,high,-15.39,-0.39,xpovio,0.6459,3,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,jevia,jevia -> juvia -> jovia -> jovio,0.0,0.68,1.0,1.0,,,0.001,"proprietary mark, anti-infective",brand,,brand,False,1.0,0.771
panfio,True,grammar+refined,1,65.05,65.25,moderate,-10.25,4.75,danio,0.6158,3,,SIMILARITY_MODERATE,pansio,pansio -> panfio,0.0,1.0,1.0,1.0,,,0.006,"proprietary mark, anti-infective",brand,,brand,True,1.0,0.8
ruxmio,True,grammar,1,62.95,61.47,moderate,-6.47,8.53,fexmid,0.6004,3,,SIMILARITY_MODERATE,,ruxmio,0.0,1.0,0.854,1.0,,,0.0,"proprietary mark, respiratory",brand,,brand,True,1.0,0.8
iorore,True,grammar,1,62.02,57.73,moderate,-2.73,12.27,fiore,0.603,3,,SIMILARITY_MODERATE,,iorore,0.0,0.733,1.0,1.0,,,0.0,"proprietary mark, respiratory",brand,,brand,False,1.0,0.85
pruolaspo,True,grammar,1,55.03,69.62,moderate,-14.62,0.38,prolastin,0.6004,4,,SIMILARITY_MODERATE,,pruolaspo,0.0,0.628,0.779,1.0,,,0.0,"proprietary mark, respiratory",brand,,brand,False,1.0,0.69
gariczo,False,grammar,1,60.78,71.25,high,-16.25,-1.25,agaric,0.6519,3,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,,gariczo,0.0,0.564,1.0,1.0,,,0.0,"proprietary mark, respiratory",brand,,brand,False,1.0,0.925
neftano,False,grammar,1,63.67,71.16,high,-16.16,-1.16,jevtana,0.6072,3,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,,neftano,0.0,0.771,1.0,1.0,,,0.0,"proprietary mark, respiratory",brand,,brand,False,1.0,0.925
stouwa,True,grammar,1,60.5,61.3,moderate,-6.3,8.7,stona,0.6001,2,,SIMILARITY_MODERATE,,stouwa,0.0,1.0,0.803,1.0,,,0.0,"proprietary mark, respiratory",brand,,brand,False,1.0,0.683
meissita,True,grammar,1,63.81,66.16,moderate,-11.16,3.84,melissa,0.6108,3,,SIMILARITY_MODERATE,,meissita,0.0,0.8,1.0,1.0,,,0.022,"proprietary mark, respiratory",brand,,brand,True,1.0,0.895
venneffe,False,grammar,1,61.61,70.29,high,-15.29,-0.29,venofer,0.6868,2,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,,venneffe,0.0,0.8,0.975,1.0,,,0.009,"proprietary mark, respiratory",brand,,brand,False,1.0,0.779
pansio,False,grammar,1,61.87,72.76,high,-17.76,-2.76,tansy,0.7882,3,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,,pansio,0.0,0.733,1.0,1.0,,,0.076,"proprietary mark, respiratory",brand,,brand,False,1.0,0.8
itiaco,True,grammar,1,60.27,61.7,moderate,-6.7,8.3,niacor,0.6083,4,,SIMILARITY_MODERATE,,itiaco,0.0,0.733,1.0,1.0,,,0.0,"proprietary mark, respiratory",brand,,brand,False,1.0,0.733
bazapa,False,grammar,1,62.77,72.5,high,-17.5,-2.5,jalapa,0.6763,3,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,,bazapa,0.0,0.733,1.0,1.0,,,0.0,"proprietary mark, respiratory",brand,,brand,False,1.0,0.9
telafa,False,grammar,1,62.82,71.67,high,-16.67,-1.67,tela,0.6153,3,SIMILARITY_TOO_HIGH,,,telafa,0.0,0.733,1.0,1.0,,,0.006,"proprietary mark, respiratory",brand,,brand,False,1.0,0.9
beoca,True,grammar,1,60.08,68.45,moderate,-13.45,1.55,avoca,0.6207,3,,SIMILARITY_MODERATE,,beoca,0.0,0.68,1.0,1.0,,,0.0,"proprietary mark, respiratory",brand,,brand,False,1.0,0.771
zapviso,False,grammar,1,63.67,71.54,high,-16.54,-1.54,apriso,0.6053,3,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,,zapviso,0.0,0.771,1.0,1.0,,,0.0,"proprietary mark, respiratory",brand,,brand,False,1.0,0.925
yexcio,True,grammar,1,63.59,64.76,moderate,-9.76,5.24,elrexfio,0.6003,3,,SIMILARITY_MODERATE,,yexcio,0.0,1.0,0.899,1.0,,,0.0,"proprietary mark, respiratory",brand,,brand,True,1.0,0.8
fafasti,True,grammar,1,59.36,68.79,moderate,-13.79,1.21,avastin,0.609,3,,SIMILARITY_MODERATE|IMPLIED_CLAIM,,fafasti,0.0,0.564,0.899,1.0,,,0.0,"proprietary mark, respiratory",brand,,brand,False,1.0,0.925
misduade,True,grammar,1,66.43,56.47,moderate,-1.47,13.53,bestmade,0.7323,3,,SIMILARITY_MODERATE,,misduade,0.0,1.0,1.0,1.0,,,0.0,"proprietary mark, respiratory",brand,,brand,True,1.0,0.895
dhecosto,True,grammar,1,56.29,60.99,moderate,-5.99,9.01,costa,0.546,3,,SIMILARITY_MODERATE|ILLEGAL_ONSET_CLUSTER,,dhecosto,0.0,0.6,0.676,1.0,,,0.0,"proprietary mark, respiratory",brand,,brand,False,1.0,0.895
gritodva,True,grammar,1,58.43,64.41,moderate,-9.41,5.59,britovi,0.6108,3,,SIMILARITY_MODERATE,,gritodva,0.0,0.6,0.829,1.0,,,0.0,"proprietary mark, respiratory",brand,,brand,False,1.0,0.895
cerlamea,True,grammar,1,63.63,66.57,moderate,-11.57,3.43,derladie,0.6374,3,,SIMILARITY_MODERATE,,cerlamea,0.0,0.8,1.0,1.0,,,0.0,"proprietary mark, respiratory",brand,,brand,True,1.0,0.895
crumasa,True,grammar,1,61.66,69.43,moderate,-14.43,0.57,crudad,0.7085,3,,SIMILARITY_MODERATE,,crumasa,0.0,0.771,0.854,1.0,,,0.004,"proprietary mark, respiratory",brand,,brand,False,1.0,0.925
trurafo,True,grammar,1,61.63,64.18,moderate,-9.18,5.82,truqap,0.6008,3,,SIMILARITY_MODERATE,,trurafo,0.0,0.771,0.854,1.0,,,0.0,"proprietary mark, respiratory",brand,,brand,False,1.0,0.925
boujo,True,grammar,1,62.81,66.78,moderate,-11.78,3.22,toujeo,0.6016,2,,SIMILARITY_MODERATE,,boujo,0.0,1.0,1.0,1.0,,,0.0,"proprietary mark, respiratory",brand,,brand,False,1.0,0.654
utugy,True,grammar,1,65.17,54.37,low,0.63,15.63,tube,0.6001,3,,,,utugy,0.025,1.0,1.0,1.0,,,0.0,"proprietary mark, respiratory",brand,,brand,True,1.0,0.771
relstra,False,ngram_guided,1,54.94,72.15,high,-17.15,-2.15,trelstar,0.8281,2,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,,relstra,0.0,0.564,0.67,0.65,,,0.617,"proprietary mark, respiratory",brand,,brand,False,1.0,0.725
enhistatin,False,ngram_guided,1,40.6,77.02,high,-22.02,-7.02,nystatin,0.8411,4,SIMILARITY_TOO_HIGH|STEM_MISUSE_IN_BRAND|TRADEMARK_HIT,,,enhistatin,0.0,0.46,0.854,1.0,,,0.311,"proprietary mark, respiratory",brand,,brand,False,0.05,0.661
janutring,True,ngram_guided,1,66.4,66.63,moderate,-11.63,3.37,nutrient,0.9255,3,,SIMILARITY_MODERATE,,janutring,0.0,0.628,0.874,1.0,,,0.976,"proprietary mark, respiratory",brand,,brand,True,1.0,0.838
livmar,False,ngram_guided,1,57.44,80.2,high,-25.2,-10.2,livmarli,0.7019,2,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,,livmar,0.0,0.3,1.0,1.0,,,0.405,"proprietary mark, respiratory",brand,,brand,False,1.0,0.733
hextenziq,False,ngram_guided,1,61.13,80.32,high,-25.32,-10.32,hextend,0.7086,3,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,,hextenziq,0.0,0.433,0.829,1.0,,,0.738,"proprietary mark, respiratory",brand,,brand,False,1.0,0.838
vithotrolir,True,ngram_guided,1,58.7,64.49,moderate,-9.49,5.51,vivitrol,0.7895,4,,SIMILARITY_MODERATE,,vithotrolir,0.0,0.482,0.854,1.0,,,0.75,"proprietary mark, respiratory",brand,,brand,False,1.0,0.6
omnyxofleci,True,ngram_guided,1,55.16,54.33,low,0.67,15.67,myoflex,0.6012,5,,,,omnyxofleci,0.027,0.855,0.783,1.0,,,0.012,"proprietary mark, respiratory",brand,,brand,False,1.0,0.433
jevia,False,ngram_guided,1,62.14,81.88,high,-26.88,-11.88,fevia,0.7978,3,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,,jevia,0.0,0.68,1.0,1.0,,,0.257,"proprietary mark, respiratory",brand,,brand,False,1.0,0.771
halate,False,ngram_guided,1,58.54,80.37,high,-25.37,-10.37,malate,0.9542,2,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,,halate,0.0,0.3,1.0,1.0,,,0.449,"proprietary mark, respiratory",brand,,brand,False,1.0,0.783
